year,survey,species_code,catchjoin,hauljoin,stratum,numcpue
2005,GOA,21740,-384803,-12926,13,184.99060247739416
2005,GOA,21740,-384820,-12927,13,90.7112784734199
2005,GOA,21740,-384831,-12928,110,350.3027272380951
2005,GOA,21740,-384876,-12929,111,297.6450029719854
2005,GOA,21740,NA,-12930,310,0
2005,GOA,21740,NA,-12931,410,0
2005,GOA,21740,NA,-12932,410,0
2005,GOA,21740,-384963,-12933,210,378.726829808158
2005,GOA,21740,-385008,-12934,111,8097.376617797111
2005,GOA,21740,NA,-12935,13,0
2005,GOA,21740,NA,-12936,13,0
2005,GOA,21740,NA,-12937,221,0
2005,GOA,21740,-385113,-12938,221,96.35514038052668
2005,GOA,21740,-385134,-12939,122,5218.667145150374
2005,GOA,21740,NA,-12940,13,0
2005,GOA,21740,NA,-12942,13,0
2005,GOA,21740,NA,-12943,13,0
2005,GOA,21740,-385223,-12944,13,46.7415026168464
2005,GOA,21740,-385236,-12945,112,43.574465711688674
2005,GOA,21740,-385250,-12946,12,356.0521929788644
2005,GOA,21740,NA,-12947,12,0
2005,GOA,21740,NA,-12948,12,0
2005,GOA,21740,-385293,-12949,120,43.924287179097945
2005,GOA,21740,NA,-12950,120,0
2005,GOA,21740,NA,-12951,120,0
2005,GOA,21740,NA,-12952,120,0
2005,GOA,21740,NA,-12953,120,0
2005,GOA,21740,NA,-12954,120,0
2005,GOA,21740,NA,-12955,21,0
2005,GOA,21740,-385383,-12956,21,44.521654887720835
2005,GOA,21740,NA,-12958,21,0
2005,GOA,21740,NA,-12959,21,0
2005,GOA,21740,-385445,-12960,21,82.32697863734279
2005,GOA,21740,NA,-12962,122,0
2005,GOA,21740,-385546,-12963,221,3074.255814495731
2005,GOA,21740,-358501,-12714,31,190.01982619361547
2005,GOA,21740,-358539,-12715,31,43.728234271391415
2005,GOA,21740,NA,-12716,31,0
2005,GOA,21740,-358597,-12717,30,214.32323922314168
2005,GOA,21740,-358663,-12718,30,55573.59862820295
2005,GOA,21740,-358676,-12719,30,374.48134333947485
2005,GOA,21740,-358709,-12720,30,51781.55859932164
2005,GOA,21740,-358721,-12721,30,39665.84006216827
2005,GOA,21740,-358741,-12722,31,726.4801374427772
2005,GOA,21740,-358770,-12724,31,82.88478848630827
2005,GOA,21740,NA,-12726,330,0
2005,GOA,21740,NA,-12727,530,0
2005,GOA,21740,NA,-12728,530,0
2005,GOA,21740,NA,-12729,430,0
2005,GOA,21740,NA,-12730,430,0
2005,GOA,21740,-358928,-12731,230,290.4558289298155
2005,GOA,21740,-358946,-12732,230,431.6360331957932
2005,GOA,21740,-358961,-12733,131,244.84970880024133
2005,GOA,21740,-358984,-12734,131,88.40913768556194
2005,GOA,21740,-359004,-12735,131,120.55521947439371
2005,GOA,21740,NA,-12736,131,0
2005,GOA,21740,-359039,-12737,230,1822.6269190397406
2005,GOA,21740,-359060,-12738,230,1388.4872193718563
2005,GOA,21740,-359094,-12740,131,206.47279834441852
2005,GOA,21740,-359108,-12741,131,82.89458266908868
2005,GOA,21740,-359119,-12742,131,170.9024993550567
2005,GOA,21740,-359131,-12743,131,44.132757336122054
2005,GOA,21740,NA,-12744,131,0
2005,GOA,21740,NA,-12745,131,0
2005,GOA,21740,-359170,-12746,131,40.05483506920975
2005,GOA,21740,-359183,-12747,133,486.50845168563626
2005,GOA,21740,-359195,-12748,133,1122.5612357154082
2005,GOA,21740,-359215,-12749,133,197.18814438620734
2005,GOA,21740,-359231,-12750,133,123.20983805914935
2005,GOA,21740,-359249,-12751,140,913.1204113624055
2005,GOA,21740,-359267,-12752,140,39.47180410617284
2005,GOA,21740,-359288,-12753,140,822.0739346990503
2005,GOA,21740,-359305,-12754,40,43.91175002902567
2005,GOA,21740,-359322,-12755,40,851.34466484433506
2005,GOA,21740,-359334,-12756,141,42.993777080705335
2005,GOA,21740,NA,-12758,540,0
2005,GOA,21740,NA,-12759,540,0
2005,GOA,21740,-359429,-12760,141,2662.6031246671746
2005,GOA,21740,-359459,-12761,340,380.60489231050997
2005,GOA,21740,-359498,-12763,341,1806.6665997530888
2005,GOA,21740,-359523,-12764,341,1964.2190867271693
2005,GOA,21740,-359542,-12765,142,163.77038736609722
2005,GOA,21740,-359566,-12766,142,41.43090067380731
2005,GOA,21740,-359587,-12767,241,211.68528156470987
2005,GOA,21740,-359604,-12768,240,2161.995089068192
2005,GOA,21740,-359632,-12769,241,500.1967023532004
2005,GOA,21740,-359661,-12770,241,6498.217973353319
2005,GOA,21740,-359685,-12771,241,396.5841414726676
2005,GOA,21740,-359709,-12772,240,894.8389192680218
2005,GOA,21740,-359735,-12773,241,765.3557760353088
2005,GOA,21740,NA,-12774,143,0
2005,GOA,21740,NA,-12775,143,0
2005,GOA,21740,-359770,-12776,143,393.64800137430393
2005,GOA,21740,NA,-12777,50,0
2005,GOA,21740,NA,-12778,150,0
2005,GOA,21740,NA,-12779,150,0
2005,GOA,21740,-359818,-12780,150,4125.999426657996
2005,GOA,21740,-359834,-12781,150,2403.054078084595
2005,GOA,21740,NA,-12782,50,0
2005,GOA,21740,-359873,-12783,50,5332.984437640346
2005,GOA,21740,-359893,-12784,150,2538.810504848712
2005,GOA,21740,-359904,-12785,150,1686.85339989628
2005,GOA,21740,-359915,-12786,150,700.8383779095743
2005,GOA,21740,NA,-12787,450,0
2005,GOA,21740,NA,-12788,550,0
2005,GOA,21740,NA,-12789,450,0
2005,GOA,21740,NA,-12790,550,0
2005,GOA,21740,NA,-12964,320,0
2005,GOA,21740,NA,-12965,420,0
2005,GOA,21740,-385623,-12966,320,35.644340061974816
2005,GOA,21740,-385656,-12968,320,74.82598375685028
2005,GOA,21740,-385693,-12969,21,404.195731333792
2005,GOA,21740,-385710,-12970,21,139.93695840024068
2005,GOA,21740,-385756,-12971,121,45.70734446636264
2005,GOA,21740,-385768,-12972,121,47.46384085943726
2005,GOA,21740,-385787,-12973,220,2925.926888401876
2005,GOA,21740,-385817,-12974,220,3402.200519832776
2005,GOA,21740,-385854,-12975,121,40.837502025540104
2005,GOA,21740,-385870,-12976,121,44.325610437901126
2005,GOA,21740,NA,-12978,122,0
2005,GOA,21740,NA,-12979,121,0
2005,GOA,21740,NA,-12980,122,0
2005,GOA,21740,-386011,-12981,320,40.30242943044607
2005,GOA,21740,-386020,-12982,122,1940.664697538887
2005,GOA,21740,NA,-12983,122,0
2005,GOA,21740,-386068,-12984,122,43.896146458263566
2005,GOA,21740,-386081,-12985,121,46.0185742009933
2005,GOA,21740,NA,-12986,121,0
2005,GOA,21740,-386115,-12987,220,5974.350820177449
2005,GOA,21740,-386135,-12988,220,969.2383143782627
2005,GOA,21740,NA,-12989,121,0
2005,GOA,21740,NA,-12990,22,0
2005,GOA,21740,NA,-12991,22,0
2005,GOA,21740,NA,-12992,121,0
2005,GOA,21740,NA,-12993,22,0
2005,GOA,21740,-386203,-12994,121,40.77317021020853
2005,GOA,21740,-386228,-12995,121,81.1236534588976
2005,GOA,21740,-386249,-12996,220,3471.7697052307285
2005,GOA,21740,-386275,-12997,220,3149.645011960969
2005,GOA,21740,-386294,-12998,121,43.730789064364025
2005,GOA,21740,NA,-12999,22,0
2005,GOA,21740,NA,-13000,22,0
2005,GOA,21740,NA,-13001,22,0
2005,GOA,21740,NA,-13003,22,0
2005,GOA,21740,NA,-13004,22,0
2005,GOA,21740,-386421,-13005,221,234.20917258677193
2005,GOA,21740,-386436,-13006,420,127.4219731547387
2005,GOA,21740,NA,-13007,320,0
2005,GOA,21740,NA,-13008,122,0
2005,GOA,21740,NA,-13009,122,0
2005,GOA,21740,-386515,-13010,320,83.35014227869287
2005,GOA,21740,NA,-13011,420,0
2005,GOA,21740,NA,-13012,420,0
2005,GOA,21740,NA,-13013,122,0
2005,GOA,21740,NA,-13014,22,0
2005,GOA,21740,-386604,-13015,22,49.808677398809564
2005,GOA,21740,NA,-13016,22,0
2005,GOA,21740,NA,-13017,22,0
2005,GOA,21740,NA,-13018,122,0
2005,GOA,21740,-386652,-13019,122,128.06265029752797
2005,GOA,21740,-386663,-13020,231,85.47226976142382
2005,GOA,21740,NA,-13021,31,0
2005,GOA,21740,NA,-13022,30,0
2005,GOA,21740,NA,-13023,31,0
2005,GOA,21740,-386733,-13024,130,84.35116012157195
2005,GOA,21740,-386755,-13025,30,12415.487021645975
2005,GOA,21740,-386784,-13026,30,14831.978250424525
2005,GOA,21740,-386793,-13027,130,38.5537322981502
2005,GOA,21740,-386815,-13028,130,459.1954728335784
2005,GOA,21740,-386831,-13029,130,21592.546204069153
2005,GOA,21740,-386848,-13030,130,8777.383114374197
2005,GOA,21740,-386860,-13031,30,12850.149547588462
2005,GOA,21740,NA,-13032,31,0
2005,GOA,21740,-386881,-13033,31,238.12026340101554
2005,GOA,21740,-386892,-13034,130,1179.8614248950457
2005,GOA,21740,-386921,-13035,30,430.6919918662382
2005,GOA,21740,-386951,-13036,30,9806.589537839951
2005,GOA,21740,NA,-13037,30,0
2005,GOA,21740,NA,-13038,30,0
2005,GOA,21740,-386993,-13039,30,44.11649224476183
2005,GOA,21740,NA,-13040,30,0
2005,GOA,21740,NA,-13045,31,0
2005,GOA,21740,-387140,-13046,31,90.20750613050211
2005,GOA,21740,NA,-13047,31,0
2005,GOA,21740,-387185,-13048,130,2665.166949553021
2005,GOA,21740,NA,-12791,450,0
2005,GOA,21740,NA,-12792,251,0
2005,GOA,21740,-360088,-12793,251,1027.3960694039238
2005,GOA,21740,-360113,-12794,251,124.8016901144082
2005,GOA,21740,-360134,-12795,251,765.2315514151427
2005,GOA,21740,-360158,-12797,251,382.13240582155794
2005,GOA,21740,-360179,-12798,251,381.953657308123
2005,GOA,21740,-360192,-12799,251,811.3928437884291
2005,GOA,21740,-360209,-12800,251,3834.922262657987
2005,GOA,21740,-360225,-12801,151,6062.178552982228
2005,GOA,21740,-360242,-12802,151,4067.6675813303427
2005,GOA,21740,-360265,-12803,151,5177.9106565637785
2005,GOA,21740,-360280,-12804,251,84.02689129407463
2005,GOA,21740,NA,-12805,350,0
2005,GOA,21740,NA,-12806,350,0
2005,GOA,21740,-360352,-12807,250,1223.0566936543264
2005,GOA,21740,NA,-12808,50,0
2005,GOA,21740,NA,-12809,50,0
2005,GOA,21740,-360403,-12810,150,13748.586039912776
2005,GOA,21740,NA,-12811,142,0
2005,GOA,21740,-360436,-12812,142,134.56765967731212
2005,GOA,21740,-360458,-12813,240,321.3601762274934
2005,GOA,21740,-360485,-12814,40,1119.0582900677423
2005,GOA,21740,-360498,-12815,142,868.9917583952642
2005,GOA,21740,-360519,-12816,142,5165.16995718788
2005,GOA,21740,-360537,-12817,142,596.130415280628
2005,GOA,21740,-360566,-12818,142,45.26939363458002
2005,GOA,21740,-360586,-12819,240,290.57262441416924
2005,GOA,21740,-360618,-12820,240,83.51389036430095
2005,GOA,21740,-360638,-12821,141,451.99530450841485
2005,GOA,21740,-360663,-12822,142,1107.5354579527855
2005,GOA,21740,NA,-12823,440,0
2005,GOA,21740,NA,-12826,440,0
2005,GOA,21740,NA,-12827,440,0
2005,GOA,21740,NA,-12828,341,0
2005,GOA,21740,-360999,-12831,241,2403.2164649166443
2005,GOA,21740,-361023,-12832,240,708.7668623974998
2005,GOA,21740,-361050,-12833,141,483.8244191506414
2005,GOA,21740,-361087,-12834,40,746.8483001732689
2005,GOA,21740,-361111,-12835,40,3638.317578281245
2005,GOA,21740,-361129,-12836,40,1389.6925242122338
2005,GOA,21740,-361150,-12837,141,265.25585917035926
2005,GOA,21740,-361169,-12838,341,335.56686639606556
2005,GOA,21740,-361244,-12840,140,125.20303759262939
2005,GOA,21740,-361259,-12841,241,1002.234984014352
2005,GOA,21740,-361288,-12842,140,1957.4371388637226
2005,GOA,21740,-361307,-12843,41,464.19658100650224
2005,GOA,21740,-361337,-12844,133,1671.5725463599501
2005,GOA,21740,-361360,-12845,133,232.84876728698353
2005,GOA,21740,-361376,-12846,230,125.35088847456242
2005,GOA,21740,-361404,-12847,134,87.15991508532433
2005,GOA,21740,NA,-12848,131,0
2005,GOA,21740,NA,-12849,131,0
2005,GOA,21740,NA,-12850,31,0
2005,GOA,21740,-361516,-12851,130,90.51366960066727
2005,GOA,21740,-361539,-12852,130,298.1116162257553
2005,GOA,21740,NA,-12853,30,0
2005,GOA,21740,-361589,-12854,130,25438.38294425801
2005,GOA,21740,NA,-12855,130,0
2005,GOA,21740,-361623,-12856,230,587.441039277189
2005,GOA,21740,-361642,-12857,134,1401.075325312177
2005,GOA,21740,-361660,-12858,133,115.39343410590648
2005,GOA,21740,-361682,-12859,230,17136.920845941444
2005,GOA,21740,-361706,-12860,131,1986.8600994185056
2005,GOA,21740,-361738,-12861,131,41.358499318432614
2005,GOA,21740,-361758,-12862,131,40.05809385002506
2005,GOA,21740,NA,-12863,131,0
2005,GOA,21740,-361796,-12864,131,1929.933997935474
2005,GOA,21740,-361819,-12865,31,89.07344907537306
2005,GOA,21740,NA,-12866,31,0
2005,GOA,21740,-387201,-13049,231,2153.1775375319157
2005,GOA,21740,NA,-13050,134,0
2005,GOA,21740,-387229,-13051,134,261.77912246926127
2005,GOA,21740,NA,-13052,134,0
2005,GOA,21740,NA,-13053,134,0
2005,GOA,21740,NA,-13054,31,0
2005,GOA,21740,NA,-13055,134,0
2005,GOA,21740,NA,-13056,134,0
2005,GOA,21740,NA,-13057,134,0
2005,GOA,21740,NA,-13058,31,0
2005,GOA,21740,NA,-13059,130,0
2005,GOA,21740,-387330,-13060,31,43.773955844510354
2005,GOA,21740,-387350,-13061,130,1288.0447595553946
2005,GOA,21740,-387385,-13062,31,45.172076248657824
2005,GOA,21740,-387415,-13063,31,128.075629513065
2005,GOA,21740,NA,-13064,31,0
2005,GOA,21740,-387442,-13065,31,447.5759042857138
2005,GOA,21740,NA,-13066,330,0
2005,GOA,21740,NA,-13067,330,0
2005,GOA,21740,-387509,-13068,230,10906.256721585387
2005,GOA,21740,NA,-13069,31,0
2005,GOA,21740,-387524,-13070,131,401.1755334631656
2005,GOA,21740,-387538,-13071,131,84.70243167552464
2005,GOA,21740,-387557,-13072,131,1085.8157796595801
2005,GOA,21740,-387580,-13073,131,369.7284122974628
2005,GOA,21740,-387587,-13074,131,1527.4846518819518
2005,GOA,21740,NA,-13075,131,0
2005,GOA,21740,NA,-13076,131,0
2005,GOA,21740,-387646,-13077,131,43.104267628535524
2005,GOA,21740,-387688,-13078,131,130.9353827339439
2005,GOA,21740,NA,-13079,131,0
2005,GOA,21740,NA,-13080,131,0
2005,GOA,21740,-387720,-13081,131,345.17442699319247
2005,GOA,21740,-387736,-13082,230,133.16445712801374
2005,GOA,21740,-387777,-13083,230,247.25803205354225
2005,GOA,21740,-387808,-13084,330,7551.88659979836
2005,GOA,21740,NA,-13086,430,0
2005,GOA,21740,NA,-13087,330,0
2005,GOA,21740,NA,-13088,430,0
2005,GOA,21740,NA,-13089,430,0
2005,GOA,21740,-387977,-13090,230,225.11716898411285
2005,GOA,21740,-388000,-13091,230,394.91912846087376
2005,GOA,21740,-388023,-13092,133,82.53613741606591
2005,GOA,21740,-388038,-13093,133,85.0379111763711
2005,GOA,21740,NA,-13094,133,0
2005,GOA,21740,-388064,-13095,133,2071.7973256159185
2005,GOA,21740,-388089,-13096,133,21734.286725818554
2005,GOA,21740,-388114,-13097,41,1520.7541115488348
2005,GOA,21740,NA,-13098,341,0
2005,GOA,21740,-388179,-13099,241,661.6335759455438
2005,GOA,21740,-388201,-13100,41,42.9680618396346
2005,GOA,21740,-388243,-13101,140,652.2560689492063
2005,GOA,21740,-388263,-13102,41,933.531324954786
2005,GOA,21740,-388286,-13103,140,5721.242745464198
2005,GOA,21740,-388309,-13104,140,1853.6255459258236
2005,GOA,21740,-388328,-13105,141,89.64995725938287
2005,GOA,21740,-388372,-13106,241,1021.5297612480642
2005,GOA,21740,-388388,-13107,340,87.54359671116215
2005,GOA,21740,-388416,-13108,240,213.96329605151277
2005,GOA,21740,-388429,-13109,240,783.8812075062897
2005,GOA,21740,-388481,-13110,241,595.4077054262907
2005,GOA,21740,NA,-13111,440,0
2005,GOA,21740,-388524,-13112,241,2716.5769405738015
2005,GOA,21740,-388578,-13113,241,125.73748176492171
2005,GOA,21740,NA,-13114,341,0
2005,GOA,21740,-388639,-13115,241,422.9959551434785
2005,GOA,21740,-388660,-13116,142,125.68925894786024
2005,GOA,21740,-388669,-13117,141,340.341996058159
2005,GOA,21740,-388689,-13118,141,460.5697834400878
2005,GOA,21740,-388722,-13119,40,712.8426534391584
2005,GOA,21740,-388737,-13120,142,181.65715101095384
2005,GOA,21740,NA,-13121,143,0
2005,GOA,21740,NA,-13122,40,0
2005,GOA,21740,-388809,-13123,143,1906.229453879125
2005,GOA,21740,-361879,-12867,31,141.57239360976192
2005,GOA,21740,NA,-12868,31,0
2005,GOA,21740,NA,-12869,134,0
2005,GOA,21740,-361951,-12871,30,21395.874796095333
2005,GOA,21740,-361977,-12872,30,39354.72560811995
2005,GOA,21740,-362001,-12873,30,3347.7191395047753
2005,GOA,21740,NA,-12874,30,0
2005,GOA,21740,NA,-12875,130,0
2005,GOA,21740,-362082,-12876,31,222.24459484476992
2005,GOA,21740,-362096,-12877,134,42.35090913002593
2005,GOA,21740,NA,-12878,31,0
2005,GOA,21740,-388836,-13124,143,3653.7597531743436
2005,GOA,21740,-388857,-13125,143,94.18558478322622
2005,GOA,21740,-388874,-13126,143,4906.292927275447
2005,GOA,21740,-388902,-13127,143,383.6805485983851
2005,GOA,21740,-388933,-13128,143,132.89229628674119
2005,GOA,21740,-388956,-13129,143,86.73200275165952
2005,GOA,21740,-388969,-13130,150,145.97001600707196
2005,GOA,21740,-388995,-13131,150,174.171362326595
2005,GOA,21740,NA,-13132,351,0
2005,GOA,21740,-389038,-13133,351,43.665590047878446
2005,GOA,21740,-389072,-13134,250,486.4839070460162
2005,GOA,21740,-389114,-13135,250,385.0083893328036
2005,GOA,21740,-389144,-13136,250,214.4423399073206
2005,GOA,21740,-389191,-13137,150,631.1275725210661
2005,GOA,21740,-389207,-13138,250,615.5317019659893
2005,GOA,21740,NA,-13139,350,0
2005,GOA,21740,-389269,-13140,50,389.8591399941287
2005,GOA,21740,-389309,-13141,151,2051.338308720618
2005,GOA,21740,-389347,-13142,151,658.9925664320522
2005,GOA,21740,-389362,-13143,151,2223.204666951237
2005,GOA,21740,-389380,-13144,151,3787.2571421357607
2005,GOA,21740,-389406,-13145,251,15861.207591484957
2005,GOA,21740,NA,-13146,151,0
2005,GOA,21740,-389445,-13147,151,63537.44738305139
2005,GOA,21740,-389458,-13148,50,485.47177175835935
2005,GOA,21740,-389478,-13149,151,3901.5021563602418
2005,GOA,21740,NA,-13150,50,0
2005,GOA,21740,-389516,-13151,151,4193.098160427936
2005,GOA,21740,-389530,-13152,251,8605.61785837818
2005,GOA,21740,-389569,-13154,251,25464.393425595732
2005,GOA,21740,NA,-13155,350,0
2005,GOA,21740,NA,-13156,350,0
2005,GOA,21740,-389652,-13158,151,15387.16178394595
2005,GOA,21740,NA,-13161,351,0
2005,GOA,21740,NA,-13162,351,0
2005,GOA,21740,NA,-13163,450,0
2005,GOA,21740,-389851,-13164,151,542.3485400180683
2005,GOA,21740,-389885,-13165,251,3874.204577372708
2005,GOA,21740,-389920,-13166,151,220.83806810151344
2005,GOA,21740,-389939,-13167,251,3329.6396530781853
2005,GOA,21740,-389977,-13168,251,963.2461605774258
2005,GOA,21740,-389997,-13169,251,222.8721173163166
2005,GOA,21740,-390014,-13170,251,1137.5929626749187
2005,GOA,21740,-390057,-13171,151,8412.94078551628
2005,GOA,21740,-390088,-13172,151,2607.850070721358
2005,GOA,21740,-390125,-13173,251,471.80502600683667
2005,GOA,21740,-390198,-13175,251,321.7786600437876
2005,GOA,21740,-390226,-13176,251,4369.498801009529
2005,GOA,21740,-390253,-13177,251,12126.787063533035
2005,GOA,21740,-390274,-13178,151,423.49312886633345
2005,GOA,21740,-390293,-13179,151,48.8798115820127
2005,GOA,21740,-390308,-13180,151,133.94680972185944
2005,GOA,21740,NA,-13181,151,0
2005,GOA,21740,-390328,-13182,151,16179.992511487122
2005,GOA,21740,NA,-13183,151,0
2005,GOA,21740,-390347,-13184,50,961.9250351619672
2005,GOA,21740,-390372,-13185,151,483.75623523306604
2005,GOA,21740,-390374,-13186,151,22781.46793225229
2005,GOA,21740,-390404,-13187,151,2622.8945078629035
2005,GOA,21740,-390426,-13188,151,1061.0980242354788
2005,GOA,21740,-390464,-13189,251,3597.9678677482957
2005,GOA,21740,NA,-13190,350,0
2005,GOA,21740,NA,-13192,350,0
2005,GOA,21740,NA,-13194,350,0
2005,GOA,21740,NA,-13195,350,0
2005,GOA,21740,-390672,-13196,251,636.0093835845978
2005,GOA,21740,-390713,-13197,251,129.60727957430748
2005,GOA,21740,-390733,-13198,251,43.840628443133355
2005,GOA,21740,-362163,-13199,111,17721.364396265926
2005,GOA,21740,-362181,-13200,10,66.87835896557904
2005,GOA,21740,-362239,-13201,10,236.56520835480725
2005,GOA,21740,-362283,-13202,210,2538.1515911037786
2005,GOA,21740,-362335,-13203,210,132.79771587928687
2005,GOA,21740,NA,-13205,310,0
2005,GOA,21740,NA,-13206,10,0
2005,GOA,21740,-362408,-13208,210,208.23478332997266
2005,GOA,21740,-362442,-13209,111,3635.439704434757
2005,GOA,21740,NA,-13210,310,0
2005,GOA,21740,NA,-13211,111,0
2005,GOA,21740,NA,-13212,10,0
2005,GOA,21740,-362544,-13214,10,43.37762478007544
2005,GOA,21740,NA,-13215,10,0
2005,GOA,21740,NA,-13217,10,0
2005,GOA,21740,NA,-13218,10,0
2005,GOA,21740,NA,-13220,11,0
2005,GOA,21740,-362760,-13223,11,1678.9952892189315
2005,GOA,21740,-362777,-13224,11,41.14998742456384
2005,GOA,21740,-362789,-13225,11,1774.0656439769584
2005,GOA,21740,-362801,-13226,11,604.2299442602524
2005,GOA,21740,NA,-13227,11,0
2005,GOA,21740,NA,-13228,11,0
2005,GOA,21740,-362877,-13229,11,112.70765257911175
2005,GOA,21740,-362900,-13230,11,464.7933943562794
2005,GOA,21740,-362927,-13231,11,282.06926009203517
2005,GOA,21740,NA,-13232,11,0
2005,GOA,21740,-362977,-13233,110,2450.642980644705
2005,GOA,21740,-362994,-13234,110,936.1229798131766
2005,GOA,21740,-363011,-13235,110,473.4690437653478
2005,GOA,21740,-363032,-13236,110,572.4463701709951
2005,GOA,21740,-363050,-13237,111,2861.0338631968048
2005,GOA,21740,NA,-13238,310,0
2005,GOA,21740,NA,-13241,111,0
2005,GOA,21740,NA,-13242,111,0
2005,GOA,21740,-363225,-13244,210,671.7622670955436
2005,GOA,21740,NA,-13246,111,0
2005,GOA,21740,-363319,-13248,11,622.355330197233
2005,GOA,21740,-363341,-13249,12,40.82579811577511
2005,GOA,21740,-363369,-13250,12,3221.1039367412
2005,GOA,21740,NA,-13251,12,0
2005,GOA,21740,-363416,-13253,13,744.6944148428414
2005,GOA,21740,NA,-13254,111,0
2005,GOA,21740,-363461,-13255,210,264.58319745883716
2005,GOA,21740,NA,-13256,410,0
2005,GOA,21740,-363553,-13258,310,324.9026158559408
2005,GOA,21740,-363590,-13259,110,2586.917661736864
2005,GOA,21740,NA,-13260,13,0
2005,GOA,21740,NA,-13262,13,0
2005,GOA,21740,NA,-13263,13,0
2005,GOA,21740,NA,-13264,13,0
2005,GOA,21740,NA,-13265,13,0
2005,GOA,21740,-363761,-13266,112,722.2609193572571
2005,GOA,21740,NA,-13267,13,0
2005,GOA,21740,-363790,-13268,13,15734.794883449675
2005,GOA,21740,-363818,-13269,13,6969.65499336576
2005,GOA,21740,-363844,-13270,13,17159.81919587516
2005,GOA,21740,NA,-13271,12,0
2005,GOA,21740,-363902,-13272,12,130.92041766755327
2005,GOA,21740,NA,-13274,12,0
2005,GOA,21740,-363961,-13275,12,42.98605927708797
2005,GOA,21740,-363975,-13276,12,49.32872484654327
2005,GOA,21740,-363995,-13277,12,41.57862393049385
2005,GOA,21740,NA,-13278,112,0
2005,GOA,21740,NA,-13279,20,0
2005,GOA,21740,NA,-13280,20,0
2005,GOA,21740,NA,-13281,20,0
2005,GOA,21740,-364088,-13282,20,39.96742175517892
2005,GOA,21740,NA,-13283,20,0
2005,GOA,21740,-364129,-13284,21,695.4418978953024
2005,GOA,21740,-364151,-13285,21,84.21052631578948
2005,GOA,21740,NA,-13286,21,0
2005,GOA,21740,NA,-13287,21,0
2005,GOA,21740,NA,-13288,120,0
2005,GOA,21740,NA,-13289,21,0
2005,GOA,21740,-364207,-13290,21,85.12200196052994
2005,GOA,21740,NA,-13291,21,0
2005,GOA,21740,NA,-13292,20,0
2005,GOA,21740,NA,-13293,120,0
2005,GOA,21740,NA,-13294,120,0
2005,GOA,21740,-364292,-13295,120,47.954086839096774
2005,GOA,21740,NA,-13296,120,0
2005,GOA,21740,-364336,-13297,120,84.95678312160192
2005,GOA,21740,-364355,-13298,120,781.7453448904113
2005,GOA,21740,-364373,-13299,20,87.86005930905444
2005,GOA,21740,NA,-13300,20,0
2005,GOA,21740,-364433,-13301,20,220.55984794427636
2005,GOA,21740,NA,-13302,20,0
2005,GOA,21740,-364463,-13303,121,128.3885262768945
2005,GOA,21740,-364484,-13304,121,292.6869245043347
2005,GOA,21740,-364517,-13305,121,83.48159664898192
2005,GOA,21740,-364531,-13306,121,45.339948734119965
2005,GOA,21740,-364548,-13307,121,221.98710334844904
2005,GOA,21740,-364566,-13308,121,264.7829653467942
2005,GOA,21740,-364583,-13309,121,171.0716914414116
2005,GOA,21740,-364607,-13310,121,395.7185886828441
2005,GOA,21740,-364634,-13311,220,3887.6582151485236
2005,GOA,21740,-364671,-13312,220,9749.806048501106
2005,GOA,21740,NA,-13314,20,0
2005,GOA,21740,NA,-13315,20,0
2005,GOA,21740,-364775,-13316,220,14756.109303237654
2005,GOA,21740,-364799,-13317,220,5901.018400069609
2005,GOA,21740,-364836,-13318,220,9417.880401144128
2005,GOA,21740,-364853,-13319,22,303.77672584237285
2005,GOA,21740,NA,-13321,22,0
2005,GOA,21740,NA,-13322,22,0
2005,GOA,21740,-364997,-13323,22,7589.17708328472
2005,GOA,21740,-365079,-13325,22,188.89925945823313
2005,GOA,21740,-365119,-13326,22,888.8277375405461
2005,GOA,21740,-365147,-13327,22,44.28788970685669
2005,GOA,21740,-365169,-13328,22,7126.186656793964
2005,GOA,21740,-365191,-13329,22,44625.1165896033
2005,GOA,21740,-365219,-13330,22,2854.2350671320346
2005,GOA,21740,-365239,-13331,22,3455.3150620558513
2005,GOA,21740,-365278,-13333,22,93.52460424245375
2005,GOA,21740,-365311,-13334,22,95.01526182643087
2005,GOA,21740,-365330,-13335,220,10532.502163026216
2005,GOA,21740,-365355,-13336,121,8281.555873945652
2005,GOA,21740,-365384,-13337,121,3132.645742324307
2005,GOA,21740,-365416,-13338,232,11362.299407065255
2005,GOA,21740,-365446,-13339,20,20518.296047894175
2005,GOA,21740,NA,-13340,20,0
2005,GOA,21740,-365502,-13341,232,18322.529163213156
2005,GOA,21740,-365536,-13342,232,6342.736087208393
2005,GOA,21740,-365569,-13343,121,1896.757159445381
2005,GOA,21740,NA,-13344,35,0
2005,GOA,21740,-365624,-13345,121,2621.237885569722
2005,GOA,21740,NA,-13346,35,0
2005,GOA,21740,NA,-13347,35,0
2005,GOA,21740,-365701,-13348,35,165.6497794814919
2005,GOA,21740,NA,-13349,35,0
2005,GOA,21740,-365765,-13350,132,2230.492093842334
2005,GOA,21740,-365789,-13351,132,1500.9005403241945
2005,GOA,21740,-365824,-13352,132,4233.515237923556
2005,GOA,21740,-365866,-13353,132,1393.6272214417909
2005,GOA,21740,-365881,-13354,132,1738.7502856518327
2005,GOA,21740,-365919,-13355,20,818.6748325387838
2005,GOA,21740,NA,-13356,35,0
